,WRK,SEX,DEAR,DEYE,ACCESSINET,SCHL,SOC code,Occupational title,Average wage,Annual wage
54118,1,1,2,2,1,21,333012,Correctional Officers and Jailers,30.27,62960.0
54119,1,2,2,2,1,21,333012,Correctional Officers and Jailers,30.27,62960.0
54120,1,1,2,2,1,17,333012,Correctional Officers and Jailers,30.27,62960.0
54121,1,1,1,2,1,19,333012,Correctional Officers and Jailers,30.27,62960.0
54122,1,1,2,2,1,22,333012,Correctional Officers and Jailers,30.27,62960.0
54123,2,1,2,2,2,21,333012,Correctional Officers and Jailers,30.27,62960.0
54124,1,1,2,2,1,16,333012,Correctional Officers and Jailers,30.27,62960.0
54125,1,1,2,2,1,21,333012,Correctional Officers and Jailers,30.27,62960.0
54126,1,1,1,2,1,18,333012,Correctional Officers and Jailers,30.27,62960.0
54127,1,1,2,2,1,19,333012,Correctional Officers and Jailers,30.27,62960.0
54128,1,2,2,2,1,16,333012,Correctional Officers and Jailers,30.27,62960.0
54129,1,1,2,2,1,18,333012,Correctional Officers and Jailers,30.27,62960.0
54130,1,1,2,2,1,21,333012,Correctional Officers and Jailers,30.27,62960.0
54131,1,1,2,2,1,21,333012,Correctional Officers and Jailers,30.27,62960.0
54132,1,1,2,2,1,20,333012,Correctional Officers and Jailers,30.27,62960.0
54133,1,2,2,2,1,20,333012,Correctional Officers and Jailers,30.27,62960.0
54134,1,1,2,2,1,17,333012,Correctional Officers and Jailers,30.27,62960.0
54135,1,1,1,2,1,16,333012,Correctional Officers and Jailers,30.27,62960.0
54136,1,2,2,2,2,17,333012,Correctional Officers and Jailers,30.27,62960.0
54137,2,1,2,2,1,20,333012,Correctional Officers and Jailers,30.27,62960.0
54138,1,1,2,2,1,20,333012,Correctional Officers and Jailers,30.27,62960.0
54139,1,1,2,2,1,21,333012,Correctional Officers and Jailers,30.27,62960.0
54140,1,1,2,2,1,21,333012,Correctional Officers and Jailers,30.27,62960.0
54141,1,2,2,2,1,20,333012,Correctional Officers and Jailers,30.27,62960.0
54142,1,1,2,2,1,16,333012,Correctional Officers and Jailers,30.27,62960.0
54143,1,2,2,2,1,20,333012,Correctional Officers and Jailers,30.27,62960.0
54144,1,1,2,2,1,21,333012,Correctional Officers and Jailers,30.27,62960.0
54145,1,1,2,2,1,19,333012,Correctional Officers and Jailers,30.27,62960.0
54146,1,1,2,2,1,20,333012,Correctional Officers and Jailers,30.27,62960.0
54147,1,2,2,2,1,18,333012,Correctional Officers and Jailers,30.27,62960.0
54148,1,1,2,2,1,24,333012,Correctional Officers and Jailers,30.27,62960.0
54149,1,1,1,2,1,16,333012,Correctional Officers and Jailers,30.27,62960.0
54150,1,1,2,2,1,21,333012,Correctional Officers and Jailers,30.27,62960.0
54151,1,1,2,2,1,16,333012,Correctional Officers and Jailers,30.27,62960.0
54152,1,1,2,2,1,18,333012,Correctional Officers and Jailers,30.27,62960.0
